x,y,z
-0.20874,0.555155,2.24018
-0.208982,0.603588,2.24195
-0.209209,0.652667,2.24352
-0.209185,0.701447,2.24203
-0.209221,0.751164,2.24124
-0.209925,0.804851,2.24852
-0.209529,0.854173,2.24248
-0.209639,0.906871,2.24253
-0.210163,0.962965,2.24755
-0.21077,0.988109,2.25435
-0.210169,1.00636,2.24657
-0.210551,1.06396,2.24983
-0.210243,1.10705,2.24501
-0.210904,1.14583,2.25212
-0.210512,1.15473,2.24712
-0.210766,1.20333,2.24903
-0.21008,1.25807,2.23932
-0.164994,1.27461,1.68852
-0.161724,1.27327,1.64864
-0.157297,1.26909,1.59469
-0.152778,1.27266,1.53944
-0.104245,1.27186,0.946993
-0.05921,1.25996,0.39751
-0.100596,-2.20655,0.900544
-0.105474,-2.24075,0.954106
-0.063444,-0.486494,0.460844
-0.150184,-0.868463,1.40839
-0.15029,-0.845223,1.40903
-0.150239,-0.79804,1.40745
-0.150347,-0.746316,1.4075
-0.150111,-0.69434,1.40381
-0.154715,-0.659174,1.4529
-0.155342,-0.648772,1.45946
-0.15421,-0.614854,1.44647
-0.154809,-0.597762,1.45258
-0.154554,-0.569733,1.44921
-0.155577,-0.548438,1.45983
-0.154331,-0.523072,1.44578
-0.177178,-0.598665,1.69481
-0.201099,-0.686652,1.95575
-0.205762,-0.688551,2.00629
-0.210528,-0.689964,2.05792
-0.215052,-0.6895,2.1069
-0.231749,0.923138,2.25262
-0.232207,1.18248,2.25195
-0.211354,1.27351,2.02416
-0.209065,1.27943,1.99925
-0.203295,1.28072,1.93675
-0.162019,1.27027,1.49002
-0.157344,1.27412,1.43932
-0.153154,1.28152,1.39379
-0.106843,1.27988,0.892359
-0.100519,-2.21783,0.829707
-0.102475,-2.25072,0.84935
-0.103485,-2.24792,0.859113
-0.121784,-2.16891,1.03535
-0.106061,-0.590091,0.851751
-0.151224,-0.978146,1.29812
-0.152045,-0.976716,1.30606
-0.1567,-0.973341,1.35122
-0.158662,-0.946315,1.36975
-0.157777,-0.897413,1.3602
-0.157667,-0.840598,1.35802
-0.157864,-0.796019,1.35906
-0.158417,-0.748039,1.36351
-0.15643,-0.707147,1.34339
-0.156645,-0.694619,1.34524
-0.157889,-0.688286,1.3572
-0.174609,-0.666413,1.51921
-0.179255,-0.667312,1.56437
-0.183836,-0.666704,1.60887
-0.188626,-0.665872,1.65539
-0.195109,-0.671237,1.71848
-0.19843,-0.669574,1.75071
-0.201667,-0.667005,1.78211
-0.204038,-0.668621,1.80518
-0.208983,-0.67204,1.85329
-0.217817,-0.68983,1.93947
-0.250024,-0.203704,2.24288
-0.250367,0.108139,2.24011
-0.250777,0.152958,2.24323
-0.250606,0.206463,2.24052
-0.250087,0.259677,2.23444
-0.25117,0.306264,2.24405
-0.251132,0.351695,2.24279
-0.251131,0.406682,2.24171
-0.250964,0.452537,2.23919
-0.251482,0.509758,2.24311
-0.251673,0.557529,2.24402
-0.25175,0.605581,2.24383
-0.252201,0.655417,2.24725
-0.251848,0.703404,2.24287
-0.25254,0.755673,2.24857
-0.252234,0.805218,2.24464
-0.2531,0.839436,2.25238
-0.252472,0.85766,2.24593
-0.252576,0.910538,2.2459
-0.253314,0.924372,2.25281
-0.25286,0.954487,2.2478
-0.252249,1.00592,2.24086
-0.252236,1.05001,2.23988
-0.252929,1.10992,2.24543
-0.252695,1.15473,2.24229
-0.253597,1.19492,2.25026
-0.25406,1.20943,2.25448
-0.253535,1.21836,2.24921
-0.25307,1.26387,2.2438
-0.216938,1.28384,1.89237
-0.211808,1.27991,1.84261
-0.207365,1.27992,1.79944
-0.201591,1.27935,1.74335
-0.160739,1.26491,1.34674
-0.155328,1.27142,1.29404
-0.10445,1.27637,0.799642
-0.100458,-2.19587,0.771569
-0.101727,-2.20018,0.782831
-0.10401,-2.19898,0.802918
-0.111482,-2.2518,0.869687
-0.118155,-2.19927,0.927543
-0.120932,-2.17645,0.9516
-0.155364,-0.936974,1.23296
-0.164157,-0.94831,1.31063
-0.162282,-0.900819,1.29327
-0.158443,-0.864302,1.2588
-0.157924,-0.845046,1.25388
-0.157476,-0.789757,1.24896
-0.157695,-0.784008,1.25078
-0.157019,-0.744165,1.24412
-0.155284,-0.699336,1.22805
-0.157924,-0.675683,1.25089
-0.200308,-0.667402,1.62413
-0.203931,-0.667126,1.65604
-0.210257,-0.669207,1.71181
-0.251622,-0.689488,2.0766
-0.25482,-0.690524,2.10479
-0.261759,-0.693558,2.16598
-0.267875,-0.69297,2.21984
-0.269306,-0.638126,2.23148
-0.26994,-0.591199,2.23624
-0.269477,-0.542045,2.23128
-0.270408,-0.496709,2.23868
-0.269799,-0.448502,2.23246
-0.270157,-0.393497,2.23464
-0.270605,-0.348227,2.23778
-0.270324,-0.293114,2.23433
-0.270832,-0.19443,2.23706
-0.271546,-0.141169,2.2424
-0.270238,-0.095922,2.23008
-0.270887,-0.042873,2.23485
-0.270936,0.054667,2.23356
-0.275172,1.00273,2.25406
-0.274956,1.07985,2.25079
-0.212253,1.274,1.69494
-0.205384,1.27687,1.63438
-0.150288,1.27238,1.14906
-0.104528,1.27671,0.745847
0.003312,0.838274,-0.196432
-0.08662,-2.0992,0.612464
-0.100466,-2.22313,0.726453
-0.121118,-2.19318,0.892973
-0.151107,-2.15205,1.13482
-0.153163,-2.16541,1.15166
-0.103598,-0.472751,0.723257
-0.157852,-0.87136,1.16849
-0.158823,-0.847873,1.17597
-0.154983,-0.784162,1.14387
-0.152973,-0.74972,1.12706
-0.153471,-0.693823,1.13018
-0.15613,-0.678211,1.15142
-0.201634,-0.661139,1.51913
-0.206946,-0.668195,1.5622
-0.252165,-0.68724,1.92819
-0.258721,-0.6906,1.98127
-0.261382,-0.689982,2.00278
-0.270382,1.28041,2.04345
-0.263909,1.27884,1.99113
-0.257378,1.27553,1.93836
-0.250522,1.28021,1.88285
-0.21447,1.27314,1.59142
-0.208965,1.27581,1.54685
-0.202788,1.27169,1.49697
-0.081257,-2.14988,0.534775
-0.100051,-2.21328,0.672642
-0.150869,-2.26231,1.04361
-0.152217,-2.25864,1.05338
-0.150547,-2.19415,1.04026
-0.153214,-2.15888,1.05918
-0.072174,-0.508499,0.444454
-0.100214,-0.406835,0.647256
-0.106767,-0.448334,0.695613
-0.160477,-0.803506,1.09216
-0.161488,-0.781993,1.09921
-0.201121,-0.661221,1.3862
-0.204996,-0.663364,1.41446
-0.210078,-0.669786,1.45158
-0.250093,-0.669574,1.74312
-0.251495,-0.665987,1.75329
-0.260572,-0.669666,1.81947
-0.26941,-0.679435,1.88401
-0.303555,-0.693686,2.13299
-0.306021,-0.69056,2.15092
-0.314798,-0.69362,2.21491
-0.317536,-0.641126,2.23409
-0.31712,-0.591478,2.23033
-0.31785,-0.544884,2.23496
-0.317382,-0.496472,2.23084
-0.318101,-0.441332,2.23527
-0.317702,-0.394258,2.23167
-0.318091,-0.348733,2.23384
-0.317598,-0.293399,2.22942
-0.318895,-0.249322,2.23822
-0.318306,-0.194715,2.23313
-0.318739,-0.141169,2.2355
-0.31823,-0.0963,2.23113
-0.319127,-0.043063,2.23689
-0.319962,0.055071,2.24153
-0.318554,0.108139,2.23049
-0.320699,0.153856,2.24544
-0.320568,0.207775,2.2437
-0.319028,0.251555,2.23183
-0.319895,0.30671,2.23733
-0.320485,0.353055,2.24095
-0.320977,0.409031,2.24372
-0.320984,0.455577,2.24308
-0.320318,0.501336,2.23755
-0.321225,0.550443,2.24344
-0.321109,0.607859,2.24175
-0.321409,0.65725,2.24321
-0.320774,0.705036,2.23788
-0.32191,0.7581,2.24538
-0.3221,0.809624,2.246
-0.320603,0.856885,2.2344
-0.322996,0.895887,2.25126
-0.32273,0.905657,2.24918
-0.322298,0.957873,2.24527
-0.323354,0.972364,2.25275
-0.323129,1.00449,2.25063
-0.322916,1.01477,2.24893
-0.321876,1.05551,2.24075
-0.323019,1.10527,2.24835
-0.322028,1.15917,2.24034
-0.322022,1.20638,2.2396
-0.322695,1.25757,2.24375
-0.268511,1.27951,1.84865
-0.260993,1.2818,1.79384
-0.254702,1.27837,1.74805
-0.213,1.27663,1.44425
-0.206111,1.26823,1.39418
-0.151268,1.27525,0.994493
-0.102502,1.20125,0.640275
-0.10163,-2.20154,0.649317
-0.116084,-2.19192,0.746723
-0.150878,-2.21615,0.981837
-0.160589,-2.21753,1.04739
-0.100583,-0.386558,0.617491
-0.129456,-0.555569,0.81463
-0.171742,-0.808324,1.10342
-0.200409,-0.668526,1.29495
-0.20215,-0.662565,1.30662
-0.252769,-0.667126,1.64826
-0.254931,-0.666176,1.66283
-0.301345,-0.691323,1.97637
-0.308253,-0.691309,2.02298
-0.314223,-0.688106,2.06323
-0.316004,1.27689,2.04843
-0.308142,1.27507,1.99541
-0.300487,1.28441,1.94362
-0.263765,1.2818,1.69587
-0.256868,1.27491,1.64942
-0.211959,1.27384,1.34639
-0.204301,1.27047,1.29476
-0.108747,1.23326,0.650484
-0.104869,1.17766,0.625073
-0.101137,1.17051,0.599983
-0.100602,-2.11492,0.612192
-0.103433,-2.16123,0.630584
-0.15118,-2.19707,0.931343
-0.156001,-2.19305,0.961616
-0.170498,-2.23809,1.05336
-0.100747,-0.41702,0.591476
-0.10101,-0.393686,0.592835
-0.126563,-0.501564,0.754924
-0.172444,-0.765212,1.04684
-0.201239,-0.658702,1.22659
-0.250747,-0.667429,1.53807
-0.254763,-0.66533,1.56331
-0.303305,-0.675695,1.86874
-0.310892,-0.686501,1.9166
-0.350919,-0.689592,2.16838
-0.360031,-0.689935,2.2257
-0.360168,-0.640826,2.22593
-0.361925,-0.595386,2.2364
-0.361557,-0.546433,2.23347
-0.362224,-0.49979,2.23707
-0.362744,-0.44387,2.23963
-0.36197,-0.396159,2.23415
-0.361331,-0.349239,2.22953
-0.361987,-0.29497,2.23297
-0.362572,-0.240874,2.23596
-0.362785,-0.195762,2.23672
-0.363116,-0.14186,2.23812
-0.362516,-0.096773,2.23377
-0.362596,-0.043147,2.23359
-0.363216,0.055125,2.23624
-0.365236,0.100476,2.24836
-0.365132,0.15453,2.24702
-0.363397,0.207674,2.23544
-0.363946,0.253271,2.23831
-0.36399,0.307898,2.23788
-0.365583,0.355436,2.2473
-0.363808,0.408836,2.23546
-0.364571,0.456446,2.23965
-0.365926,0.505627,2.24754
-0.36527,0.552259,2.24283
-0.365962,0.601728,2.24655
-0.364985,0.658472,2.23968
-0.36695,0.682317,2.25173
-0.366188,0.700626,2.24671
-0.366763,0.752231,2.24967
-0.366854,0.762609,2.25011
-0.36484,0.80889,2.23685
-0.36712,0.835372,2.25085
-0.365998,0.853346,2.24357
-0.366409,0.907271,2.24547
-0.364458,0.955333,2.23258
-0.366971,1.00668,2.24774
-0.367607,1.06468,2.251
-0.36729,1.08638,2.24873
-0.366242,1.10574,2.24189
-0.368107,1.17051,2.25279
-0.367502,1.204,2.24856
-0.308957,1.27346,1.87946
-0.30398,1.2838,1.84803
-0.263526,1.27179,1.59375
-0.25647,1.27474,1.54934
-0.207538,1.26545,1.2417
-0.100325,-2.15809,0.580651
-0.103014,-2.13705,0.596021
-0.150439,-2.21533,0.872431
-0.153193,-2.19891,0.88823
-0.163365,-2.22043,0.947573
-0.201137,-2.16714,1.16636
-0.200546,-0.661219,1.14517
-0.2032,-0.65973,1.16057
-0.250586,-0.665531,1.43589
-0.25347,-0.667612,1.45267
-0.302313,-0.670768,1.73643
-0.308452,-0.670126,1.77208
-0.314455,-0.66852,1.80693
-0.350278,-0.691309,2.01529
-0.357345,-0.688451,2.05631
-0.368405,-0.693349,2.12061
-0.394753,0.956885,2.2542
-0.359889,1.282,2.04786
-0.350641,1.27969,1.99416
-0.316475,1.27981,1.7957
-0.307553,1.2716,1.74397
-0.262027,1.26537,1.47959
-0.255526,1.2712,1.44176
-0.21275,1.27572,1.19323
-0.204941,1.27308,1.1479
-0.108421,1.2115,0.587956
-0.10163,1.19317,0.548723
-0.078459,-2.17684,0.439871
-0.151294,-2.2114,0.838729
-0.201959,-2.1831,1.1156
-0.212469,-2.13588,1.17257
-0.100539,-0.415435,0.541075
-0.156694,-0.587849,0.850215
-0.201753,-0.803063,1.09913
-0.202657,-0.800448,1.10404
-0.203693,-0.798463,1.10968
-0.205077,-0.74972,1.11672
-0.21831,-0.649006,1.18799
-0.250741,-0.661949,1.36557
-0.300049,-0.665454,1.63537
-0.304001,-0.667832,1.65701
-0.353232,-0.684823,1.92654
-0.360124,-0.690962,1.96431
-0.404027,-0.695569,2.20456
-0.409845,-0.646826,2.23585
-0.408941,-0.596223,2.23033
-0.409548,-0.548756,2.23313
-0.409145,-0.490845,2.23028
-0.409493,-0.444081,2.23167
-0.40965,-0.397489,2.23201
-0.410261,-0.342465,2.23474
-0.410717,-0.296826,2.23672
-0.409953,-0.241458,2.23193
-0.411258,-0.196808,2.23857
-0.409296,-0.141722,2.22722
-0.412186,-0.097623,2.24254
-0.410827,-0.043358,2.23451
-0.411149,0.05534,2.23517
-0.41255,0.100622,2.24233
-0.411696,0.154455,2.23706
-0.412023,0.208885,2.23824
-0.412276,0.254497,2.23912
-0.413595,0.301257,2.24581
-0.412511,0.355606,2.23928
-0.412354,0.401813,2.23791
-0.413772,0.450256,2.24512
-0.412331,0.505151,2.23663
-0.413833,0.555114,2.24429
-0.413387,0.60285,2.24132
-0.412915,0.65102,2.2382
-0.413095,0.700948,2.23863
-0.413059,0.751203,2.23788
-0.414318,0.805025,2.24417
-0.41383,0.856029,2.24093
-0.415133,0.901478,2.24755
-0.414878,0.954788,2.24556
-0.416127,1.00203,2.25187
-0.41568,1.01195,2.24932
-0.414934,1.05476,2.24476
-0.415256,1.11285,2.24588
-0.414934,1.15855,2.2436
-0.414437,1.20451,2.24038
-0.416549,1.26005,2.25131
-0.415574,1.26908,2.24588
-0.358588,1.27383,1.93406
-0.351688,1.28046,1.89623
-0.315112,1.27913,1.69614
-0.30538,1.27755,1.64292
-0.25988,1.27916,1.39397
-0.250984,1.27031,1.3454
-0.20607,1.2787,1.09959
-0.150808,1.27832,0.797255
-0.114069,1.26186,0.59644
-0.104289,1.21827,0.543424
-0.008693,1.00982,0.022742
-0.10142,-2.18996,0.545338
-0.105523,-2.20271,0.566628
-0.1224,-2.19862,0.653607
-0.150092,-2.2125,0.796532
-0.151402,-2.19927,0.80315
-0.201501,-2.18957,1.06136
-0.144757,-0.497824,0.751016
-0.201425,-0.763529,1.04598
-0.25339,-0.66591,1.3129
-0.301157,-0.667956,1.5592
-0.352626,-0.670528,1.82461
-0.36327,-0.676144,1.87955
-0.402098,-0.690865,2.07991
-0.408936,-0.694361,2.1152
-0.418349,-0.692553,2.16371
-0.438949,0.87393,2.25347
-0.439496,1.22671,2.25258
-0.360628,1.279,1.84539
-0.311772,1.28053,1.59347
-0.30185,1.26609,1.54246
-0.253906,1.27173,1.2952
-0.206257,1.27942,1.04944
-0.10523,-2.20775,0.546995
-0.152809,-2.19187,0.779505
-0.175067,-2.25255,0.888954
-0.200378,-2.20791,1.01228
-0.208882,-2.20357,1.05383
-0.220959,-0.799786,1.09887
-0.25199,-0.660569,1.24923
-0.25376,-0.659622,1.25787
-0.300867,-0.669837,1.48834
-0.306324,-0.669229,1.51502
-0.350296,-0.664411,1.73
-0.355113,-0.666615,1.75357
-0.403119,-0.694632,1.98861
-0.405979,-0.690956,2.00256
-0.450809,-0.694746,2.22182
-0.452121,-0.647126,2.22777
-0.452637,-0.598736,2.22981
-0.453809,-0.542074,2.23497
-0.455002,-0.4955,2.24034
-0.453054,-0.445773,2.23032
-0.453226,-0.39901,2.23069
-0.454296,-0.344108,2.23538
-0.454602,-0.298111,2.23641
-0.454739,-0.243093,2.23653
-0.454795,-0.197474,2.23635
-0.455595,-0.14324,2.23972
-0.454811,-0.097718,2.23543
-0.455087,-0.04359,2.23624
-0.456225,0.055743,2.24082
-0.456171,0.100963,2.2401
-0.456606,0.155503,2.24168
-0.455916,0.20067,2.23786
-0.45642,0.255723,2.23977
-0.456086,0.301402,2.23769
-0.45704,0.357647,2.24179
-0.458225,0.405452,2.24711
-0.457227,0.451534,2.24177
-0.458172,0.500147,2.2459
-0.458228,0.557969,2.2456
-0.457129,0.605094,2.23975
-0.45869,0.656746,2.24687
-0.459424,0.708035,2.24995
-0.458397,0.757029,2.24444
-0.458076,0.807929,2.24236
-0.458236,0.850057,2.24272
-0.459122,0.905073,2.24651
-0.458627,0.958143,2.24356
-0.458365,1.0016,2.24184
-0.459357,1.06021,2.24611
-0.458857,1.10476,2.24322
-0.458347,1.15002,2.24027
-0.459391,1.20051,2.24487
-0.460934,1.2414,2.25201
-0.460208,1.25151,2.24836
-0.41839,1.27555,2.04362
-0.40895,1.27868,1.99743
-0.366941,1.27403,1.79204
-0.355928,1.2754,1.73817
-0.303336,1.26464,1.4811
-0.255349,1.27243,1.24636
-0.203785,1.28113,0.994115
-0.012062,1.00208,0.059345
-0.151332,-2.21912,0.744628
-0.200549,-2.22465,0.973366
-0.20982,-2.19496,1.01616
-0.100166,-0.409794,0.489688
-0.17232,-0.565626,0.82643
-0.250148,-0.654483,1.18889
-0.301809,-0.661049,1.429
-0.350255,-0.66347,1.65412
-0.40473,-0.681897,1.90741
-0.451949,-0.692226,2.12691
-0.458737,-0.693869,2.15846
-0.482233,1.05385,2.25102
-0.482254,1.13477,2.25035
-0.482962,1.16021,2.2534
-0.416294,1.27729,1.94252
-0.404142,1.28166,1.88601
-0.363136,1.27639,1.69553
-0.352852,1.27972,1.64772
-0.309544,1.27712,1.44651
-0.255821,1.28158,1.19685
-0.105665,1.23512,0.499606
-0.10094,-2.20079,0.495898
-0.202975,-2.21621,0.947242
-0.21319,-2.1936,0.992207
-0.252247,-2.16472,1.16466
-0.158774,-0.484059,0.736079
-0.251092,-0.663919,1.14594
-0.301505,-0.663661,1.36887
-0.350336,-0.670573,1.58486
-0.355024,-0.665429,1.60555
-0.400701,-0.66826,1.80756
-0.412212,-0.672445,1.8585
-0.450302,-0.685342,2.02705
-0.453582,-0.644563,2.04118
-0.457127,-0.622446,2.05666
-0.460195,-0.599424,2.07002
-0.46086,-0.545753,2.07247
-0.463539,-0.495108,2.08386
-0.467498,-0.481709,2.10125
-0.467423,-0.445794,2.10059
-0.469087,-0.394133,2.10748
-0.469797,-0.341887,2.11014
-0.469463,-0.297965,2.10827
-0.469387,-0.245937,2.10746
-0.466342,-0.141998,2.09305
-0.46913,-0.134404,2.10531
-0.470638,-0.092189,2.1116
-0.47884,-0.041882,2.14741
-0.47991,0.254347,2.14946
-0.468674,0.611235,2.09654
-0.467179,0.655528,2.08953
-0.462724,0.704693,2.06938
-0.449876,0.823762,2.01148
-0.500366,1.02452,2.23293
-0.500185,1.05794,2.23183
-0.501198,1.10617,2.23587
-0.501591,1.1539,2.23718
-0.501564,1.20151,2.23663
-0.501879,1.25099,2.23757
-0.414247,1.28021,1.84979
-0.401641,1.27067,1.79413
-0.3565,1.27974,1.59444
-0.310016,1.27536,1.38892
-0.300897,1.2756,1.3486
-0.254301,1.27052,1.1426
-0.076861,-2.19807,0.381219
-0.150682,-2.22462,0.692878
-0.251615,-2.16491,1.11817
-0.154231,-0.44528,0.692423
-0.250482,-0.801757,1.10157
-0.251467,-0.79841,1.1057
-0.253019,-0.748846,1.11181
-0.300818,-0.666081,1.31275
-0.353897,-0.670845,1.53671
-0.404005,-0.669345,1.74809
-0.408929,-0.670165,1.76887
-0.455438,-0.690697,1.96526
-0.441782,-0.641818,1.90722
-0.437035,-0.62567,1.88706
-0.436763,-0.599774,1.88568
-0.438491,-0.543622,1.89249
-0.437743,-0.493239,1.8889
-0.438667,-0.445672,1.89238
-0.439515,-0.398479,1.89555
-0.438625,-0.342298,1.89131
-0.439735,-0.296288,1.89559
-0.439196,-0.249425,1.89291
-0.439995,-0.097047,1.89496
-0.440826,-0.044157,1.89801
-0.440951,0.054244,1.89768
-0.440255,0.107115,1.89429
-0.441169,0.152998,1.89775
-0.442325,0.176392,1.90242
-0.441383,0.206598,1.89819
-0.443066,0.24607,1.90494
-0.440504,0.306356,1.89361
-0.442172,0.323272,1.9005
-0.441612,0.401672,1.89746
-0.442271,0.450443,1.89981
-0.442121,0.507191,1.89869
-0.443838,0.517605,1.90584
-0.441652,0.556111,1.89629
-0.443711,0.584153,1.90473
-0.442176,0.607231,1.89805
-0.444047,0.635712,1.9057
-0.443215,0.651597,1.90205
-0.445033,0.733698,1.90901
-0.445936,0.808027,1.91218
-0.452273,0.85845,1.93847
-0.501641,0.982882,2.14567
-0.503566,0.997809,2.15366
-0.503815,1.00922,2.15461
-0.505078,1.05607,2.15953
-0.503791,1.10924,2.15364
-0.502666,1.14076,2.14862
-0.503336,1.15395,2.15133
-0.502788,1.16416,2.14893
-0.503646,1.2133,2.15212
-0.502483,1.25811,2.14683
-0.453463,1.28197,1.93982
-0.358748,1.27701,1.54029
-0.300635,1.2628,1.29525
-0.252612,1.27393,1.09256
-0.201151,-2.23056,0.874543
-0.213777,-2.19388,0.925103
-0.250129,-2.16234,1.07129
-0.102,-0.48455,0.460606
-0.18254,-0.528279,0.785431
-0.253191,-0.784558,1.07219
-0.280457,-0.648482,1.1809
-0.300057,-0.661741,1.25997
-0.351854,-0.666637,1.46868
-0.400965,-0.66677,1.66653
-0.453127,-0.674946,1.87674
-0.467281,-0.689153,1.93388
-0.458007,-0.63079,1.89604
-0.456792,-0.594856,1.89084
-0.457967,-0.546022,1.89517
-0.458352,-0.496814,1.89631
-0.45941,-0.481634,1.90045
-0.457472,-0.44692,1.89235
-0.459027,-0.392239,1.89816
-0.45963,-0.376835,1.90047
-0.45767,-0.343465,1.89229
-0.458833,-0.2973,1.8966
-0.460452,-0.243816,1.90267
-0.459561,-0.212372,1.89882
-0.45898,-0.143072,1.89591
-0.460067,-0.097607,1.89991
-0.460143,-0.074763,1.90002
-0.460211,-0.044335,1.90005
-0.458101,-0.036546,1.89148
-0.460582,0.084939,1.90047
-0.460176,0.10008,1.89871
-0.461306,0.138571,1.90294
-0.459804,0.206953,1.89632
-0.460592,0.253668,1.89911
-0.460991,0.277216,1.90052
-0.461727,0.348333,1.9029
-0.460913,0.443355,1.89882
-0.461388,0.468175,1.90053
-0.461914,0.509716,1.90231
-0.462203,0.551558,1.90313
-0.463069,0.611856,1.90611
-0.462542,0.654054,1.90364
-0.461613,0.678661,1.89969
-0.463514,0.708152,1.90711
-0.462875,0.751675,1.90417
-0.463786,0.808027,1.90737
-0.500053,0.938146,2.0524
-0.501026,0.950444,2.05622
-0.50178,1.00432,2.05881
-0.499647,1.05293,2.04981
-0.500395,1.07634,2.05263
-0.501919,1.10188,2.05855
-0.500295,1.17641,2.0514
-0.502544,1.20522,2.06022
-0.50233,1.25149,2.05897
-0.410863,1.27103,1.69032
-0.361193,1.27635,1.49018
-0.154745,1.24143,0.658766
-0.102069,1.20744,0.446836
-0.028999,0.987366,0.154292
-0.026923,0.986833,0.145932
-0.201175,-2.22396,0.839204
-0.215313,-2.19857,0.892924
-0.252045,-2.1533,1.03266
-0.102804,-0.408467,0.449708
-0.271097,-0.801098,1.09466
-0.301296,-0.656903,1.2087
-0.350172,-0.664268,1.39517
-0.356783,-0.664331,1.42038
-0.403787,-0.668805,1.59969
-0.409127,-0.670888,1.62007
-0.454711,-0.668638,1.7939
-0.458509,-0.666347,1.80837
-0.500312,-0.678081,1.9679
-0.485606,0.247609,1.90451
-0.500167,0.911409,1.95481
-0.500629,0.952096,1.95625
-0.499207,0.969245,1.9507
-0.500004,1.00147,1.95348
-0.499351,1.01031,1.95092
-0.50015,1.08546,1.95338
-0.500367,1.10744,1.95403
-0.498361,1.1242,1.94624
-0.498926,1.18068,1.94795
-0.500562,1.20745,1.95399
-0.419843,1.28179,1.64554
-0.404071,1.2722,1.58546
-0.367244,1.26886,1.44504
-0.35365,1.28092,1.39309
-0.315286,1.28084,1.24678
-0.301935,1.27351,1.19591
-0.263686,1.27936,1.04999
-0.154914,1.19933,0.635771
-0.10155,-2.22452,0.446386
-0.1298,-2.1435,0.54796
-0.150006,-2.13584,0.620985
-0.15496,-2.18098,0.639244
-0.158603,-2.19958,0.652558
-0.181997,-2.18665,0.73708
-0.250324,-2.17226,0.984109
-0.303575,-2.17155,1.17671
-0.100002,-0.474594,0.427654
-0.150238,-0.37938,0.608644
-0.158801,-0.401822,0.639784
-0.200219,-0.53297,0.790575
-0.302781,-0.659853,1.16249
-0.350818,-0.660474,1.33624
-0.402186,-0.663141,1.52206
-0.454077,-0.667564,1.70979
-0.502005,-0.673959,1.88319
-0.506769,-0.672097,1.90041
-0.50837,-0.648035,1.90601
-0.503388,-0.632497,1.88788
-0.50451,-0.591144,1.89163
